style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Romanticism,5585.jpg,train_and_test,False,The Start Of The Day,wikipedia,145424.0,732.0,1000.0,genre painting,,William Shayer
Realism,52217.jpg,train_and_test,True,Trees near the lake,wikiart,130891.0,1000.0,732.0,landscape,1868,Aleksey Savrasov
Realism,82238.jpg,train_and_test,True,Captured with arms,wikiart,247187.0,732.0,1000.0,history painting,1895,Shoot them
Romanticism,12135.jpg,train_and_test,True,Ukrainian landscape with chumaks in the moonlight,wikiart,167420.0,732.0,1000.0,landscape,1869,Ivan Aivazovsky
Impressionism,41942.jpg,train_and_test,True,Portrait of a princess Olga Orlova,wikipedia,145389.0,1000.0,732.0,portrait,1911.0,Valentin Serov
Realism,28972.jpg,train_and_test,True,Blackbearded old man,wikiart,114319.0,1000.0,732.0,portrait,1879,Vasily Surikov
Realism,25197.jpg,train_and_test,True,Portrait of Y.E. Kustodieva,wikiart,141685.0,1000.0,732.0,sketch and study,1903.0,Boris Kustodiev
Realism,86083.jpg,train_and_test,True,Before the ball,wikiart,94555.0,1000.0,732.0,portrait,,Boris Kustodiev
Realism,79420.jpg,train_only,True,Portrait of I. F. Tyumenev ,wikiart,146880.0,1000.0,732.0,portrait,1886,Andrei Ryabushkin
Impressionism,35201.jpg,train_only,True,Baggage Men in Port Brăila,wikiart,174982.0,732.0,1000.0,genre painting,1926.0,Rudolf Schweitzer-Cumpana
Realism,40176.jpg,train_and_test,True,Hunchback (study),wikiart,186902.0,1000.0,732.0,portrait,1880.0,Ilya Repin
Realism,74598.jpg,train_and_test,True,Path in the forest,wikiart,156478.0,1000.0,732.0,landscape,1884,Isaac Levitan
Realism,74420.jpg,train_and_test,True,The Northern Dvina,wikiart,125138.0,732.0,1000.0,landscape,1894,Vasily Vereshchagin
Realism,96776.jpg,train_and_test,True,Peasant Dinner during Harvesting,wikiart,170046.0,732.0,1000.0,genre painting,1871,Konstantin Makovsky
Impressionism,63794.jpg,train_and_test,True,Ellen Mary Cassatt In A White Coat,wikiart,1111026.0,1000.0,732.0,portrait,c.1896,Mary Cassatt
Realism,49975.jpg,train_and_test,True,Footpath in a Forest. Ferns.,wikiart,175002.0,732.0,1000.0,landscape,c.1895,Isaac Levitan
Realism,94594.jpg,train_and_test,True,Evening,wikiart,152005.0,1000.0,732.0,landscape,,Aleksey Savrasov
Realism,20986.jpg,train_and_test,True,Moslem Servant,wikiart,116826.0,1000.0,732.0,portrait,1883,Vasily Vereshchagin
Impressionism,47419.jpg,train_and_test,True,Portrait of the Writer Maxim Gorky,wikipedia,119608.0,1000.0,732.0,portrait,1905.0,Valentin Serov
Romanticism,74051.jpg,train_and_test,True,Baronne Deslandes,wikiart,228777.0,1220.0,600.0,portrait,,Edward Burne-Jones
Realism,65410.jpg,train_and_test,True,The roses by the window,wikiart,530184.0,793.0,923.0,flower painting,1953,Pyotr Konchalovsky
Realism,7713.jpg,train_and_test,False,Portrait of an Unknown ,wikiart,411143.0,958.0,764.0,portrait,,Vasily Perov
Impressionism,5270.jpg,train_and_test,False,Jerusalem,wikiart,165104.0,728.0,1005.0,landscape,,John Singer Sargent
Romanticism,41759.jpg,train_and_test,False,Arthur Wellesley  ,wikiart,69260.0,944.0,775.0,portrait,1835.0,John Simpson 
Romanticism,55516.jpg,train_and_test,True,Lady Emma Hamilton (1761–1815) as Cassandra,wikiart,89694.0,944.0,775.0,portrait,,George Romney
Impressionism,26420.jpg,train_and_test,True,Through the Village,wikiart,147885.0,944.0,775.0,genre painting,,James Charles
Impressionism,91554.jpg,train_only,True,Grânar,wikiart,148826.0,748.0,978.0,landscape,,Octav Angheluta
Impressionism,92254.jpg,train_and_test,True,Young Lady Seated on a Bench,wikiart,173345.0,1105.0,662.0,portrait,1864,Berthe Morisot
Impressionism,50214.jpg,train_and_test,True,Study for Mouth of the River,wikiart,745287.0,770.0,950.0,landscape,1877,James McNeill Whistler
Realism,77949.jpg,train_and_test,True,The Forestry Workers,wikiart,135977.0,702.0,1042.0,landscape,c.1875,Camille Corot
Realism,82718.jpg,train_and_test,True,Fields in the Month of June,wikiart,138598.0,645.0,1134.0,landscape,,Charles-Francois Daubigny
Romanticism,38189.jpg,train_and_test,True,Haunted House,wikiart,741246.0,934.0,783.0,landscape,1858,Thomas Moran
Realism,76366.jpg,train_and_test,True,Still Life. Grenades.,wikiart,617933.0,761.0,961.0,still life,1954,Pyotr Konchalovsky
Realism,90934.jpg,train_and_test,True,Vase of Flowers,wikiart,226719.0,940.0,778.0,flower painting,,Odilon Redon
Realism,78748.jpg,train_and_test,True,Symphony in Flesh Colour and Pink: Portrait of Mrs Frances Leyland,wikiart,142493.0,1187.0,616.0,portrait,1873,James McNeill Whistler
Impressionism,81495.jpg,train_and_test,True,On the Water,wikiart,111644.0,768.0,952.0,genre painting,1895,Mary Cassatt
Romanticism,6748.jpg,train_and_test,True,Girl in a Pinafore ,wikiart,293306.0,952.0,768.0,portrait,1849.0,David Cox
Realism,74889.jpg,train_and_test,True,"Still Life with Pumpkin, Plums, Cherries, Figs and Jug",wikipedia,170603.0,768.0,952.0,still life,1860.0,Theodule Ribot
Realism,43878.jpg,test_only,False,Storming of the Madonna della Scoperta,wikiart,176312.0,714.0,1024.0,battle painting,1862.0,Giovanni Fattori
Impressionism,84284.jpg,train_only,True,The Green River ,wikiart,991948.0,787.0,929.0,cityscape,1920.0,Robert Spencer
Realism,9152.jpg,train_and_test,True,The Virgin Lamb,wikiart,370764.0,855.0,855.0,religious painting,1903,William-Adolphe Bouguereau
Impressionism,95385.jpg,train_only,True,At the Window,wikiart,145661.0,1000.0,731.0,genre painting,1923.0,Rudolf Schweitzer-Cumpana
Realism,40610.jpg,train_and_test,True,The elder Menshikov's daughter,wikiart,97389.0,1000.0,731.0,portrait,1882,Vasily Surikov
Realism,71639.jpg,train_and_test,True,Forest,wikiart,216901.0,1000.0,731.0,landscape,1869.0,Ivan Shishkin
Realism,94109.jpg,train_and_test,True,Temptation of Christ,wikiart,158020.0,1000.0,731.0,religious painting,1872,Vasily Surikov
Impressionism,96842.jpg,train_and_test,True,Kremlin view from Cathedral of Christ the Saviour,wikiart,213852.0,731.0,1000.0,cityscape,,Konstantin Korovin
Realism,40814.jpg,train_and_test,True,Pines on the shores of Lake,wikiart,182620.0,1000.0,731.0,landscape,1890,Aleksey Savrasov
Romanticism,15017.jpg,train_and_test,True,The Shipwreck,wikiart,178746.0,731.0,1000.0,marina,1864,Ivan Aivazovsky
Romanticism,57141.jpg,train_and_test,True,Lunar night in the Crimea,wikiart,106288.0,731.0,1000.0,landscape,1862,Ivan Aivazovsky
Romanticism,73843.jpg,train_and_test,False,Portrait,wikiart,111215.0,1000.0,731.0,portrait,,Konstantin Makovsky
Realism,53678.jpg,train_and_test,True,Admiralty,wikiart,144469.0,731.0,1000.0,cityscape,1869.0,Ilya Repin
Romanticism,66196.jpg,train_and_test,False,"Baptism of Prince Vladimir, Fragment of the Vladimir Cathedral in Kiev",wikiart,143989.0,731.0,1000.0,history painting,1893.0,Viktor Vasnetsov
Realism,62249.jpg,train_and_test,True,Dutar-player,wikiart,205819.0,1000.0,731.0,portrait,1870,Vasily Vereshchagin
Realism,88789.jpg,train_and_test,False,Widely,wikiart,146163.0,731.0,1000.0,landscape,,Isaac Levitan
Impressionism,70013.jpg,train_and_test,True,In the Bois de Boulogne,wikiart,179173.0,731.0,1000.0,landscape,1909.0,Boris Kustodiev
Realism,29069.jpg,train_and_test,True,Landscape with bridge,wikiart,234210.0,731.0,1000.0,landscape,,Ivan Shishkin
Realism,94640.jpg,train_and_test,True,La Concierge,wikiart,257016.0,1000.0,731.0,portrait,,Honore Daumier
Romanticism,87307.jpg,train_and_test,True,Strolling Musicians,wikiart,187824.0,1000.0,731.0,genre painting,c.1900,Konstantin Makovsky
Romanticism,3280.jpg,train_and_test,True,A Dream of the Past: Sir Isumbras at the Ford,wikiart,253045.0,731.0,1000.0,literary painting,1857.0,John Everett Millais
Realism,40173.jpg,train_and_test,False,The Kitchen,wikiart,261233.0,1000.0,731.0,genre painting,,James McNeill Whistler
Romanticism,72118.jpg,train_and_test,True,"The Grand Canal, Venice",wikiart,514705.0,1000.0,731.0,cityscape,,Franz Richard Unterberger
Romanticism,101952.jpg,train_and_test,True,Unloading The Catch,wikiart,83439.0,731.0,1000.0,genre painting,,William Shayer
Impressionism,10771.jpg,train_and_test,True,Ships in Marseilles Port,wikiart,205388.0,731.0,1000.0,marina,c.1890,Konstantin Korovin
Realism,45373.jpg,train_and_test,False,Two ukrainians,wikiart,208174.0,1000.0,731.0,genre painting,1882,Vladimir Makovsky
Impressionism,75426.jpg,train_and_test,True,Mother Holding a Child in Her arms,wikiart,164428.0,953.0,767.0,genre painting,c.1890,Mary Cassatt
Romanticism,61544.jpg,train_and_test,True,When Law Dulls the Edge of Chance ,wikiart,154754.0,676.0,1081.0,genre painting,1915.0,Charles M. Russell
Realism,264.jpg,train_and_test,True,"Florence, The Boboli Gardens",wikiart,241285.0,706.0,1035.0,cityscape,c.1835,Camille Corot
Realism,88174.jpg,train_and_test,False,Making Lint,wikiart,151534.0,708.0,1032.0,genre painting,1871.0,Mihaly Munkacsy
Romanticism,46051.jpg,train_and_test,True,Landscape ,wikiart,107136.0,774.0,944.0,landscape,,James Webb 
Romanticism,91597.jpg,train_and_test,False,Study for 'The Descent from the Cross' ,wikiart,99056.0,944.0,774.0,sketch and study,1837.0,David Scott
Realism,54747.jpg,train_and_test,True,Christ in front of Annas,wikiart,61465.0,688.0,1062.0,religious painting,1868,Nikolai Ge
Romanticism,4491.jpg,train_and_test,True,Moses on Mount Sinai,wikipedia,134107.0,650.0,1124.0,religious painting,1900,Jean-Leon Gerome
Impressionism,51270.jpg,train_and_test,False,The Start of the Hunt,wikiart,270110.0,761.0,960.0,genre painting,c.1865,Edgar Degas
Romanticism,6645.jpg,train_and_test,True,Exchange of Peterburg,wikiart,108552.0,712.0,1026.0,cityscape,1847,Ivan Aivazovsky
Impressionism,65861.jpg,train_and_test,True,The Seine at Bougival,wikiart,213235.0,682.0,1071.0,landscape,1872,Alfred Sisley
Impressionism,91014.jpg,train_and_test,True,Woman in a Black Hat and a Raspberry Pink Costume,wikiart,162807.0,956.0,764.0,portrait,1900,Mary Cassatt
Romanticism,45715.jpg,train_and_test,True,The Love Letter ,wikiart,269743.0,768.0,951.0,genre painting,1834.0,Thomas Sully
Impressionism,39914.jpg,train_and_test,True,Two Young Girls with a Child,wikiart,112162.0,768.0,951.0,genre painting,1897,Mary Cassatt
Impressionism,68604.jpg,train_and_test,True,Tree in the farm yard,wikiart,174707.0,961.0,760.0,landscape,1874,Paul Gauguin
Impressionism,47017.jpg,train_and_test,True,The Artist's House through the Trees (also known as Autumn Afternoon),wikiart,912618.0,941.0,776.0,landscape,c.1895,John Henry Twachtman
Realism,94295.jpg,train_and_test,True,Portrait of an unknown ,wikiart,163484.0,941.0,776.0,portrait,c.1860,Vasily Perov
Romanticism,49210.jpg,train_and_test,True,"The Sully Children (Jane, Blanche, Ellen Oldmixon, Rosalie Kemble and Alfred) ",wikiart,230198.0,1024.0,713.0,portrait,1824.0,Thomas Sully
Romanticism,66191.jpg,train_and_test,True,Crossing the Sands ,wikiart,332948.0,713.0,1024.0,genre painting,1848.0,David Cox
Realism,30941.jpg,train_and_test,False,Samuel Murray,wikiart,72540.0,992.0,736.0,portrait,,Thomas Eakins
Realism,62850.jpg,train_and_test,False,Lesender Mann,wikiart,205296.0,1024.0,713.0,genre painting,1909.0,Albert Anker
Realism,62608.jpg,train_and_test,True,Studies for William Rush,wikiart,102764.0,1024.0,713.0,sketch and study,1876,Thomas Eakins
Romanticism,26687.jpg,train_and_test,True,The gale on sea is over,wikiart,36089.0,702.0,1040.0,marina,1839,Ivan Aivazovsky
Realism,61047.jpg,train_and_test,True,Sermon of Josaphat Kuntsevich in Belarus,wikiart,206341.0,730.0,1000.0,history painting,1893.0,Ilya Repin
Realism,51508.jpg,train_and_test,False,Temple in Tokyo,wikiart,162739.0,730.0,1000.0,interior,1873,Vasily Vereshchagin
Impressionism,33653.jpg,train_only,True,Meridional Landscape With Ruins,wikiart,162632.0,730.0,1000.0,landscape,,Octav Angheluta
Realism,57160.jpg,train_and_test,True,Dried fish Merchant,wikiart,240330.0,730.0,1000.0,sketch and study,1924.0,Boris Kustodiev
Impressionism,85684.jpg,train_only,True,Peasant from Oltenia with Yoke,wikiart,270274.0,1000.0,730.0,genre painting,,Rudolf Schweitzer-Cumpana
Impressionism,91519.jpg,train_and_test,True,Landscape from Arges Valley,wikiart,157283.0,730.0,1000.0,landscape,1967.0,Henri Catargi
Romanticism,34500.jpg,train_and_test,False,Sea ,wikiart,201667.0,730.0,1000.0,marina,1867,Ivan Aivazovsky
Impressionism,40077.jpg,train_only,True,Toledo Street,wikiart,115588.0,1000.0,730.0,cityscape,,Theodor Pallady
Realism,56124.jpg,train_and_test,True,Spring in the village,wikiart,63632.0,730.0,1000.0,landscape,,Isaac Levitan
Romanticism,78788.jpg,train_and_test,True,Storm,wikiart,119863.0,730.0,1000.0,marina,1861,Ivan Aivazovsky
Realism,80192.jpg,train_and_test,True,In the fir forest,wikiart,226012.0,730.0,1000.0,landscape,,Ivan Shishkin
Romanticism,43230.jpg,train_and_test,False,Romeo and Juliet,wikiart,227328.0,730.0,1000.0,literary painting,c.1890,Konstantin Makovsky
Impressionism,7765.jpg,train_and_test,True,On the terrace ,wikiart,128660.0,1000.0,730.0,genre painting,1920,Konstantin Korovin
Impressionism,28234.jpg,train_and_test,False,Ai-Petri. Crimea,wikipedia,55739.0,730.0,1000.0,landscape,c.1908,Arkhip Kuindzhi
Realism,56303.jpg,train_and_test,True,Bukhara soldiers (Sarbaz),wikiart,170180.0,1000.0,730.0,portrait,1873,Vasily Vereshchagin
Realism,24288.jpg,train_only,True,Leaving a Residence on the Grand Canal,wikiart,374607.0,1000.0,730.0,cityscape,,Rubens Santoro
Romanticism,3733.jpg,train_and_test,True,Alyonushka ,wikiart,155627.0,1000.0,730.0,sketch and study,1880.0,Viktor Vasnetsov
Realism,99621.jpg,train_only,True,Thinking,wikiart,146912.0,1000.0,730.0,portrait,1928.0,Nicolae Vermont
Romanticism,88265.jpg,train_and_test,True,Fire in dry Cobra,wikiart,186971.0,730.0,1000.0,landscape,1870,Vasily Polenov
Realism,2948.jpg,train_and_test,True,School in Moscow Russia,wikiart,370047.0,730.0,1000.0,genre painting,1907.0,Boris Kustodiev
Realism,67130.jpg,train_and_test,True,Basket with Apples,wikiart,106366.0,730.0,1000.0,still life,,Octav Bancila
Realism,44038.jpg,train_and_test,True,Alley of the Summer Garden in St. Petersburg,wikiart,337415.0,1000.0,730.0,genre painting,1869.0,Ivan Shishkin
Romanticism,69875.jpg,train_and_test,True,Portrait of Children Stasovy,wikiart,126768.0,1000.0,730.0,portrait,c.1870,Konstantin Makovsky
Romanticism,96478.jpg,train_and_test,False,Sunset in Little Russia,wikiart,82961.0,730.0,1000.0,landscape,1863,Ivan Aivazovsky
Impressionism,94453.jpg,train_and_test,True,St. Mark Plaza in Venice,wikiart,157172.0,730.0,1000.0,cityscape,1887.0,Valentin Serov
Realism,97611.jpg,train_and_test,True,Portrait of D.S. Stelletsky,wikiart,122506.0,1000.0,730.0,portrait,1907.0,Boris Kustodiev
Realism,77178.jpg,train_and_test,True,Thicket,wikiart,305938.0,1000.0,730.0,landscape,1879.0,Ivan Shishkin
Romanticism,80779.jpg,train_and_test,False,Indian Falls ,wikiart,790916.0,953.0,766.0,landscape,1853.0,David Johnson
Realism,31547.jpg,train_and_test,True,The road into the forest,wikiart,142091.0,688.0,1061.0,landscape,,Nikolai Ge
Romanticism,13539.jpg,train_and_test,True,Lunar night,wikiart,52208.0,688.0,1061.0,marina,1849,Ivan Aivazovsky
Realism,13317.jpg,train_and_test,True,Vase of Flowers,wikiart,220204.0,989.0,738.0,flower painting,c.1910,Odilon Redon
Impressionism,63429.jpg,train_only,True,Night Life ,wikiart,774394.0,925.0,789.0,genre painting,1931.0,Robert Spencer
Impressionism,15662.jpg,train_and_test,True,Mother and Child,wikiart,150947.0,959.0,761.0,genre painting,c.1900,Mary Cassatt
Impressionism,34518.jpg,train_and_test,True,Pier Inn The Bay Of St Tropez,wikiart,371628.0,697.0,1047.0,marina,,Cornelis Vreedenburgh
Romanticism,744.jpg,train_and_test,True,Sir Astley Paston Cooper,wikiart,108513.0,944.0,773.0,portrait,,Thomas Lawrence
Romanticism,8540.jpg,train_and_test,False,Robert Southey  ,wikiart,84945.0,944.0,773.0,portrait,1810.0,Thomas Lawrence
Realism,10197.jpg,train_and_test,False,Mrs. Hamilton McKown Twombly (Florence Adele Vanderbilt),wikiart,106364.0,1081.0,675.0,portrait,1890,John Singer Sargent
Impressionism,21561.jpg,train_and_test,True,Portrait of Charles L. Freer,wikipedia,142210.0,1089.0,670.0,portrait,1903,James McNeill Whistler
Impressionism,100127.jpg,train_and_test,True,The Beach,wikiart,97943.0,716.0,1019.0,genre painting,1867,Eugene Boudin
Romanticism,65543.jpg,train_and_test,True,Self-Portrait ,wikiart,195999.0,950.0,768.0,self-portrait,1807.0,Thomas Sully
Realism,67520.jpg,train_and_test,True,Stilleben,wikiart,121260.0,768.0,950.0,still life,1865.0,Theodule Ribot
Impressionism,39858.jpg,train_and_test,True,Gurzuf. Views of the Chekhov's house and the beach,wikiart,436152.0,807.0,904.0,landscape,1925,Ilya Mashkov
Impressionism,70752.jpg,train_and_test,True,"Villerville, the Shore",wikiart,186231.0,668.0,1092.0,landscape,1896,Eugene Boudin
Romanticism,79638.jpg,train_and_test,False,Watercolour of Steyr Bummerlhaus,wikiart,738869.0,970.0,752.0,cityscape,1871,Rudolf von Alt
Impressionism,11364.jpg,train_and_test,True,Breakfast in Bed,wikiart,151474.0,767.0,951.0,genre painting,1897,Mary Cassatt
Romanticism,30267.jpg,train_only,True,The Trumpeter Swan ,wikiart,89362.0,961.0,759.0,still life,1900.0,Alexander Pope
Romanticism,103235.jpg,train_and_test,True,Moss and wild strawberry ,wikipedia,226598.0,1023.0,713.0,sketch and study,1872.0,John Ruskin
Impressionism,100089.jpg,train_and_test,True,Miss Wedewood and Miss Sargent Sketching,wikiart,264768.0,1023.0,713.0,portrait,1908,John Singer Sargent
Realism,16921.jpg,train_and_test,True,Harbingers of the Resurrection,wikiart,42381.0,688.0,1060.0,religious painting,1867,Nikolai Ge
Realism,66778.jpg,train_and_test,True,Oaks in the mountains of Carrara,wikiart,60200.0,688.0,1060.0,landscape,1868,Nikolai Ge
Realism,46207.jpg,train_and_test,False,Yaroslavna's Lament ,wikipedia,278596.0,962.0,758.0,literary painting,1881,Vasily Perov
Romanticism,30265.jpg,train_and_test,False,The Lighthouse at Scarborough,wikiart,166274.0,682.0,1069.0,marina,,John Atkinson Grimshaw
Impressionism,78821.jpg,train_and_test,True,"Boars Lane, Leeds by Lamplight",wikiart,128961.0,682.0,1069.0,cityscape,,John Atkinson Grimshaw
Impressionism,23228.jpg,train_and_test,True,"Deauville, the Jetty",wikiart,158461.0,691.0,1055.0,genre painting,c.1890,Eugene Boudin
Realism,102133.jpg,train_and_test,False,Woman in Yellow Chair,wikiart,116683.0,729.0,1000.0,portrait,1933.0,Iosif Iser
Realism,58108.jpg,train_and_test,True,Portrait of Alexander Pushkin on the Neva Embankment,wikiart,176005.0,1000.0,729.0,portrait,1915.0,Boris Kustodiev
Realism,66193.jpg,train_and_test,True,Forest,wikiart,224859.0,1000.0,729.0,landscape,1892.0,Ivan Shishkin
Realism,97657.jpg,train_and_test,False,Pine without the sun. Mary-Howe,wikiart,221271.0,1000.0,729.0,landscape,1890.0,Ivan Shishkin
Romanticism,101339.jpg,train_and_test,True,View of Amalfi,wikiart,141828.0,729.0,1000.0,landscape,1865,Ivan Aivazovsky
Impressionism,87481.jpg,train_only,True,Street Towards Montmartre,wikiart,198717.0,729.0,1000.0,cityscape,,Rudolf Schweitzer-Cumpana
Realism,33004.jpg,train_and_test,True,Bayonet Charge. Hurrah-Hurrah,wikiart,283363.0,1000.0,729.0,history painting,1895,Vasily Vereshchagin
Romanticism,43205.jpg,train_and_test,True,Seascape,wikiart,148003.0,729.0,1000.0,marina,1878,Ivan Aivazovsky
Romanticism,67237.jpg,train_and_test,True,Catskill Landscape,wikiart,205804.0,729.0,1000.0,landscape,1846,Thomas Cole
Realism,15734.jpg,train_and_test,True,In the vicinity of Düsseldorf,wikiart,150565.0,729.0,1000.0,landscape,1865.0,Ivan Shishkin
Impressionism,42398.jpg,train_and_test,False,Sunset,wikiart,110404.0,729.0,1000.0,landscape,c.1895,Arkhip Kuindzhi
Realism,69242.jpg,train_and_test,True,Flowers in the forest,wikiart,279680.0,1000.0,729.0,landscape,1877.0,Ivan Shishkin
Realism,88026.jpg,train_and_test,False,Cows at the Watering,wikiart,322399.0,729.0,1000.0,animal painting,1855,Constant Troyon
Realism,37581.jpg,train_only,True,Sarah Bernhardt and Christine Nilsson ,wikiart,970794.0,729.0,1000.0,genre painting,1883,Julius LeBlanc Stewart
Realism,101376.jpg,train_and_test,False,"E. Zamyatin ""The District""",wikiart,210476.0,1000.0,729.0,illustration,1923.0,Boris Kustodiev
Realism,102200.jpg,train_and_test,False,Crimean Nut-Tree,wikiart,230508.0,1000.0,729.0,landscape,1884.0,Ivan Shishkin
Impressionism,13636.jpg,train_and_test,True,Death of Petronius,wikiart,233004.0,729.0,1000.0,history painting,1904,Konstantin Makovsky
Realism,86905.jpg,train_and_test,True,Edge of the Forest ,wikiart,215119.0,1000.0,729.0,landscape,,Ivan Shishkin
Romanticism,97791.jpg,train_and_test,True,The Harvest Field,wikiart,354764.0,729.0,1000.0,landscape,,John Constable
Realism,89696.jpg,train_and_test,True,Portrait of I.S. Kulikov,wikiart,150906.0,1000.0,729.0,portrait,,Boris Kustodiev
Impressionism,30096.jpg,train_and_test,False,The Arabian,wikiart,176861.0,689.0,1058.0,nude painting (nu),c.1892,James McNeill Whistler
Romanticism,31287.jpg,train_and_test,True,Don Quixote,wikiart,316247.0,968.0,753.0,illustration,,Gustave Dore
Romanticism,46896.jpg,train_and_test,True,Don Quixote,wikiart,312593.0,968.0,753.0,illustration,,Gustave Dore
Realism,10526.jpg,train_and_test,True,The shepherd overlooking the rocky gorge,wikiart,141014.0,746.0,977.0,landscape,1859,Camille Corot
Impressionism,8218.jpg,train_only,True,"Autumn Afternoon, Giverny",wikiart,165642.0,768.0,949.0,landscape,,Lilla Cabot Perry
Romanticism,98753.jpg,train_and_test,False,Littlehampton Esplanade ,wikiart,133764.0,772.0,944.0,landscape,1887.0,James Webb 
Romanticism,93575.jpg,train_and_test,True,Boys Fishing ,wikiart,110322.0,772.0,944.0,genre painting,1824.0,William Collins
Impressionism,99795.jpg,train_and_test,False,The Ballet Shoe,wikiart,132151.0,944.0,772.0,genre painting,1932.0,Laura Knight
Romanticism,89486.jpg,train_and_test,True,George Granville Leveson-Gower  ,wikiart,114046.0,944.0,772.0,portrait,1800.0,Thomas Lawrence
Romanticism,76287.jpg,train_only,True,Thethys Immerses Achilles in the Waters of Styx,wikiart,136280.0,1041.0,700.0,mythological painting,1817,Francesco Hayez
Impressionism,16533.jpg,train_and_test,True,Beach scene,wikiart,124771.0,650.0,1121.0,genre painting,,Eugene Boudin
Impressionism,18936.jpg,train_and_test,True,Saint Mammes,wikiart,294117.0,767.0,950.0,landscape,c.1885,Alfred Sisley
Impressionism,25725.jpg,train_and_test,True,Italian flower market,wikiart,192518.0,1012.0,720.0,genre painting,1898,Maurice Prendergast
Realism,23411.jpg,train_and_test,True,Grey and Silver Old Battersea Reach,wikipedia,111282.0,736.0,990.0,landscape,1863,James McNeill Whistler
Romanticism,85073.jpg,train_and_test,True,Scene on the Loire,wikiart,202858.0,733.0,994.0,marina,1830,William Turner
Realism,10362.jpg,train_and_test,True,Musical Party,wikiart,123713.0,1032.0,706.0,genre painting,1874,Mary Cassatt
Impressionism,14415.jpg,train_and_test,False,Portrait of Leopold Czihaczek,wikiart,127817.0,961.0,758.0,portrait,1907,Egon Schiele
Realism,32158.jpg,train_and_test,True,Chrysanthemums,wikiart,49350.0,1068.0,682.0,flower painting,1871,Henri Fantin-Latour
Romanticism,50177.jpg,train_and_test,True,Peace ,wikiart,257022.0,774.0,941.0,genre painting,1899.0,Charles M. Russell
Realism,68277.jpg,train_and_test,True,"Priory at Vauville, Normandy",wikiart,289218.0,761.0,957.0,landscape,,Jean-Francois Millet
Realism,75965.jpg,train_and_test,True,Landscape in the Auvergne,wikiart,187017.0,971.0,750.0,landscape,c.1830,Theodore Rousseau
Realism,93123.jpg,train_and_test,True,Female nude figure study for Arcadia ,wikiart,839884.0,971.0,750.0,sketch and study,,Thomas Eakins
Realism,27742.jpg,train_and_test,True,Fishing Boats,wikiart,123528.0,930.0,783.0,marina,,Konstantinos Volanakis
Realism,36735.jpg,train_and_test,True,Diverse Flowers,wikiart,188296.0,1017.0,716.0,flower painting,1864,Henri Fantin-Latour
Realism,58244.jpg,train_and_test,True,Anna Karenina meets her son,wikiart,591127.0,984.0,740.0,illustration,1878,Mikhail Vrubel
Romanticism,4669.jpg,train_and_test,True,Don Quixote,wikiart,278421.0,976.0,746.0,illustration,,Gustave Dore
Romanticism,33633.jpg,train_and_test,True,Dante and Virgil,wikiart,157985.0,1066.0,683.0,literary painting,1859,Camille Corot
Romanticism,79743.jpg,train_and_test,False,Portrait of a Peasant Woman ,wikiart,237290.0,948.0,768.0,portrait,1857.0,Thomas Sully
Realism,96457.jpg,train_and_test,True,Landscape with Church and the ruins,wikiart,225890.0,728.0,1000.0,landscape,1861,Aleksey Savrasov
Realism,45311.jpg,train_and_test,True,Revolt against the boyars in the old Russia,wikiart,159557.0,728.0,1000.0,history painting,1897.0,Boris Kustodiev
Romanticism,21814.jpg,train_and_test,True,Campagna di Roma (study for Aqueduct near Rome),wikiart,251741.0,728.0,1000.0,sketch and study,1832,Thomas Cole
Realism,24888.jpg,train_and_test,False,Berendeevka,wikiart,208597.0,728.0,1000.0,landscape,1919.0,Boris Kustodiev
Realism,95190.jpg,train_and_test,True,Girls lightened by sun,wikiart,190973.0,1000.0,728.0,genre painting,1901,Vladimir Makovsky
Realism,33700.jpg,train_and_test,True,Putting a Propagandist Under Arrest ,wikiart,191085.0,728.0,1000.0,sketch and study,1879.0,Ilya Repin
Impressionism,48956.jpg,train_only,True,Autumn Allegory (The Art and The Wine),wikiart,148994.0,728.0,1000.0,allegorical painting,1924.0,Nicolae Vermont
Realism,38400.jpg,train_and_test,True,Head of young lady,wikiart,142780.0,1000.0,728.0,sketch and study,1890,Vasily Surikov
Romanticism,33368.jpg,train_only,True,Portrait of a Woman in White,wikiart,166964.0,1000.0,728.0,portrait,,Alfred Stevens
Impressionism,89023.jpg,train_and_test,True,Summer Afternoon,wikiart,143165.0,1000.0,728.0,genre painting,1918.0,Ipolit Strambu
Impressionism,88420.jpg,train_and_test,True,Countryside Path (Brebu),wikiart,101028.0,728.0,1000.0,landscape,1909.0,Stefan Luchian
Impressionism,64196.jpg,train_and_test,True,The Tea,wikiart,355258.0,728.0,1000.0,portrait,1880,Mary Cassatt
Impressionism,57519.jpg,train_only,True,"The Wife of the Artist, Sewing",wikiart,202534.0,1000.0,728.0,genre painting,1938.0,Rudolf Schweitzer-Cumpana
Realism,16034.jpg,train_and_test,True,Wanderer,wikiart,103883.0,1000.0,728.0,sketch and study,1886,Vasily Surikov
Impressionism,37984.jpg,train_only,True,Peasant with Watermelons,wikiart,192221.0,1000.0,728.0,genre painting,,Rudolf Schweitzer-Cumpana
Impressionism,58508.jpg,train_and_test,True,Salambo`s Room,wikiart,175404.0,728.0,1000.0,interior,1909,Konstantin Korovin
